Locus_ID,log2FoldChange
LOC105675696,-0.251325784
LOC105675697,0.184703928
LOC105675698,0.134509271
LOC105675699,0.023903914
LOC105675701,0.34058196
LOC105675702,0.339170849
LOC105675703,0.479648665
LOC105675704,0.608580717
LOC105675705,-0.90455984
LOC105675706,-0.361643213
LOC105675707,0.207517961
LOC105675708,0.138348257
LOC105675709,0.534982158
LOC105675710,0.309263418
LOC105675711,0.099961174
LOC105675712,0.183277978
LOC105675713,0.310754324
LOC105675714,-0.228783283
LOC105675715,0.187247756
LOC105675716,-0.068139029
LOC105675717,0.525346339
LOC105675718,0.1705967
LOC105675719,-0.540867974
LOC105675720,0.224036879
LOC105675721,-0.17047155
LOC105675722,-1.002183467
LOC105675723,-0.372198308
LOC105675724,-0.057565638
LOC105675725,0.435413965
LOC105675726,0.55636568
LOC105675727,0.033785202
LOC105675728,0.012292705
LOC105675729,-0.205607452
LOC105675730,0.427353458
LOC105675731,-0.077807244
LOC105675732,-0.429886256
LOC105675733,-0.240750372
LOC105675734,-0.39454985
LOC105675735,-0.196120496
LOC105675736,-0.041879386
LOC105675737,-0.695806374
LOC105675738,-0.017394546
LOC105675739,0.020682721
LOC105675740,-0.123290286
LOC105675741,0.271341675
LOC105675742,-0.191449361
LOC105675743,0.04707886
LOC105675744,0.486230213
LOC105675745,-0.109782431
LOC105675746,0.596523984
LOC105675747,-0.498162845
LOC105675748,0.20079968
LOC105675749,0.523205907
LOC105675750,0.193088687
LOC105675751,0.1884973
LOC105675752,0.130684745
LOC105675753,0.280471322
LOC105675754,0.340315371
LOC105675755,0.421684233
LOC105675756,-0.088438165
LOC105675757,0.057476892
LOC105675758,-0.381331983
LOC105675759,-0.153626296
LOC105675760,0.390930594
LOC105675761,-0.333304187
LOC105675762,0.232250705
LOC105675763,-0.112954844
LOC105675764,-0.039905421
LOC105675765,-0.016888217
LOC105675766,-0.157123216
LOC105675767,-0.09804677
LOC105675768,0.504856052
LOC105675769,-0.011553762
LOC105675770,-0.060815926
LOC105675771,0.145408325
LOC105675772,-0.402283145
LOC105675773,-0.214957164
LOC105675774,-0.180363183
LOC105675775,0.049764337
LOC105675776,0.195964603
LOC105675777,-0.39752167
LOC105675778,-0.276496108
LOC105675779,-0.044304749
LOC105675780,0.172414039
LOC105675781,0.272689174
LOC105675782,-0.004557352
LOC105675783,0.437877762
LOC105675784,0.251803508
LOC105675785,0.594352553
LOC105675786,-0.622782716
LOC105675787,-0.389542798
LOC105675788,0.1697448
LOC105675790,-0.149106777
LOC105675791,0.090007146
LOC105675792,0.229800817
LOC105675793,0.435500925
LOC105675794,0.306958242
LOC105675795,0.469533908
LOC105675796,0.116542998
LOC105675797,0.318366877
LOC105675798,0.197479771
LOC105675799,0.708309486
LOC105675800,-0.004200485
LOC105675801,0.757107626
LOC105675802,-0.079509374
LOC105675803,0.524850027
LOC105675804,0.293119704
LOC105675805,-0.074900976
LOC105675806,0.359385601
LOC105675807,0.120882565
LOC105675808,-0.284449455
LOC105675809,0.351270603
LOC105675810,0.665771573
LOC105675811,-0.263859494
LOC105675812,0.00540496
LOC105675813,-0.084769432
LOC105675814,0.455142368
LOC105675815,0.467171263
LOC105675816,0.199908859
LOC105675817,0.214349874
LOC105675818,-0.36673716
LOC105675819,-0.117611839
LOC105675820,-0.4373274
LOC105675821,-0.217793116
LOC105675822,-0.035573017
LOC105675823,0.182278116
LOC105675824,0.188646701
LOC105675825,0.155733024
LOC105675826,0.249081825
LOC105675827,0.223232668
LOC105675828,0.525200244
LOC105675829,0.510357374
LOC105675830,0.498602544
LOC105675831,0.448910991
LOC105675832,-0.333820097
LOC105675833,0.271361218
LOC105675834,-0.269973569
LOC105675835,0.123813546
LOC105675836,0.454064942
LOC105675837,0.122852601
LOC105675838,-0.462249292
LOC105675839,-0.441251826
LOC105675840,0.013794493
LOC105675841,-0.327072257
LOC105675842,0.212162739
LOC105675843,-0.030680549
LOC105675844,0.027513088
LOC105675845,-0.27551037
LOC105675846,0.235081853
LOC105675847,-0.000783124
LOC105675848,-0.181844363
LOC105675849,0.162534889
LOC105675850,-0.2435597
LOC105675851,-0.572005062
LOC105675852,-0.058631071
LOC105675853,0.36258001
LOC105675854,-0.084240288
LOC105675855,-0.372458053
LOC105675856,0.145636861
LOC105675857,-0.761187008
LOC105675858,-0.372050064
LOC105675859,-0.057487573
LOC105675860,0.224977014
LOC105675861,-0.408822116
LOC105675862,0.3745623
LOC105675863,0.261230931
LOC105675864,-0.191457009
LOC105675865,0.335882422
LOC105675866,-0.104147613
LOC105675867,-0.457827079
LOC105675868,-0.125572381
LOC105675869,-0.325060727
LOC105675870,-0.062048269
LOC105675871,-0.11947108
LOC105675872,-0.271107155
LOC105675873,-0.108548452
LOC105675874,0.023350225
LOC105675875,-0.498240645
LOC105675876,-0.403074875
LOC105675877,0.022513875
LOC105675878,0.374844177
LOC105675879,0.361797851
LOC105675880,0.54299154
LOC105675881,0.545975677
LOC105675882,0.076546308
LOC105675883,0.395088247
LOC105675884,0.461828139
LOC105675885,0.225658814
LOC105675886,0.502466003
LOC105675887,-0.636712181
LOC105675888,0.180427345
LOC105675889,0.616306474
LOC105675890,0.331664966
LOC105675891,-0.329747265
LOC105675892,0.133283089
LOC105675893,-0.078933778
LOC105675894,0.099829881
LOC105675895,-0.234184062
LOC105675896,0.570251045
LOC105675897,0.143148133
LOC105675898,0.375760622
LOC105675899,-0.222467159
LOC105675900,-0.132086299
LOC105675901,0.50341168
LOC105675902,-0.129280571
LOC105675903,-0.130832956
LOC105675904,0.383190698
LOC105675905,-0.388987748
LOC105675906,0.531293931
LOC105675907,-0.468195969
LOC105675908,0.220691719
LOC105675909,0.373487173
LOC105675910,0.74688283
LOC105675911,0.557809298
LOC105675912,0.707487529
LOC105675913,-0.158994199
LOC105675914,0.017735708
LOC105675915,0.115254279
LOC105675917,-0.040737956
LOC105675918,0.017697132
LOC105675919,-0.141315954
LOC105675920,0.464626271
LOC105675921,-0.078231766
LOC105675922,0.300127902
LOC105675923,-0.197325045
LOC105675924,0.345819128
LOC105675925,0.629148467
LOC105675926,0.340422015
LOC105675927,0.271299866
LOC105675928,-0.040614175
LOC105675929,0.135733546
LOC105675930,0.197479771
LOC105675931,-0.090213798
LOC105675932,0.225506555
LOC105675933,0.242301663
LOC105675934,0.103035441
LOC105675935,0.048748445
LOC105675936,-0.276704075
LOC105675937,0.379596176
LOC105675938,-0.749707646
LOC105675939,-0.586306922
LOC105675940,0.193039689
LOC105675941,-0.013456208
LOC105675942,0.662542992
LOC105675943,-0.155304337
LOC105675944,0.081160147
LOC105675945,0.352350717
LOC105675946,-0.068820419
LOC105675947,-0.061928954
LOC105675948,0.153696946
LOC105675949,0.552185518
LOC105675950,0.867358559
LOC105675951,-0.144747992
LOC105675952,0.161226925
LOC105675953,0.355314799
LOC105675954,0.326812348
LOC105675955,0.227715268
LOC105675956,0.240585072
LOC105675957,-0.090211726
LOC105675958,0.634827322
LOC105675959,-0.185938883
LOC105675960,0.532960967
LOC105675961,0.086429686
LOC105675962,0.637064322
LOC105675963,0.127739974
LOC105675964,0.395723911
LOC105675965,0.435616156
LOC105675966,0.254969031
LOC105675967,0.267458968
LOC105675968,0.205199305
LOC105675969,0.317296763
LOC105675970,0.173720226
LOC105675971,0.591895497
LOC105675972,-0.065257006
LOC105675973,-0.001325425
LOC105675974,-0.203933915
LOC105675975,0.42090282
LOC105675976,0.57759034
LOC105675977,0.521897852
LOC105675978,-0.021266944
LOC105675979,-0.102413588
LOC105675980,0.524176531
LOC105675981,-0.095763289
LOC105675982,-0.509584548
LOC105675983,-0.489954796
LOC105675984,-0.387280834
LOC105675985,-0.592337536
LOC105675986,0.583452176
LOC105675987,-0.437144941
LOC105675988,-0.024036486
LOC105675989,0.153949505
LOC105675990,-0.227857489
LOC105675991,0.215388211
LOC105675992,0.146925066
LOC105675993,-0.220784109
LOC105675994,-0.11398636
LOC105675995,-0.120255197
LOC105675996,0.295086915
LOC105675997,0.337929122
LOC105675998,-0.021727939
LOC105675999,0.07386457
LOC105676000,0.345882251
LOC105676001,-0.309368841
LOC105676002,0.339333349
LOC105676003,0.286550602
LOC105676004,0.061923268
LOC105676005,0.060112984
LOC105676006,0.204531994
LOC105676007,0.027433201
LOC105676008,0.551940066
LOC105676009,0.250138886
LOC105676010,-0.11930625
LOC105676011,-0.022585246
LOC105676013,0.24885559
LOC105676014,-0.45166616
LOC105676015,0.439932539
LOC105676016,0.13265833
LOC105676017,1.240777479
LOC105676018,-0.183938881
LOC105676019,0.307689238
LOC105676020,-0.036125081
LOC105676021,0.531354513
LOC105676022,0.352496072
LOC105676023,0.286075749
LOC105676024,-0.156838648
LOC105676025,0.26091255
LOC105676026,0.678629223
LOC105676027,-0.394218869
LOC105676028,-0.503619705
LOC105676030,-0.413606875
LOC105676031,-0.076839275
LOC105676032,-0.072111944
LOC105676033,0.878179826
LOC105676034,0.269779419
LOC105676035,-0.74970006
LOC105676036,-0.370953864
LOC105676037,0.232748758
LOC105676039,-0.474059731
LOC105676040,-0.311713458
LOC105676041,-0.205362532
LOC105676042,-0.32134783
LOC105676043,0.564468494
LOC105676044,0.569145884
LOC105676045,0.512384852
LOC105676046,-0.311557464
LOC105676047,0.391788013
LOC105676048,0.349821412
LOC105676049,-0.244737984
LOC105676050,0.132045451
LOC105676051,0.237937534
LOC105676052,0.19108865
LOC105676053,-0.168277639
LOC105676054,0.046938306
LOC105676055,-0.215297729
LOC105676056,0.330374417
LOC105676057,0.028025682
LOC105676058,0.270396543
LOC105676059,0.290825424
LOC105676060,0.128985406
LOC105676061,0.168965427
LOC105676062,0.714370417
LOC105676063,0.40817423
LOC105676065,-2.646110295
LOC105676066,0.204520197
LOC105676067,-0.361767887
LOC105676068,-0.022374861
LOC105676069,-0.477355542
LOC105676070,-1.701804605
LOC105676071,0.15319565
LOC105676072,-0.162120701
LOC105676073,-0.283779801
LOC105676074,-0.348229385
LOC105676075,0.709412032
LOC105676076,0.212693202
LOC105676077,-0.158697878
LOC105676078,0.043778724
LOC105676079,-0.390029419
LOC105676080,0.012622647
LOC105676081,0.269315964
LOC105676082,0.109474585
LOC105676083,0.792417269
LOC105676084,0.017030473
LOC105676085,0.038111055
LOC105676086,-0.051890518
LOC105676087,0.385490974
LOC105676088,0.269277112
LOC105676089,-0.047634413
LOC105676090,-0.080559498
LOC105676091,0.475320638
LOC105676092,0.438340398
LOC105676093,0.410112817
LOC105676094,0.377103031
LOC105676095,0.237416672
LOC105676096,0.509887638
LOC105676097,-0.327518033
LOC105676098,0.37860611
LOC105676099,-0.184113631
LOC105676100,-0.14710231
LOC105676101,-0.287057751
LOC105676102,-0.035036858
LOC105676103,-0.416110773
LOC105676104,0.008651653
LOC105676105,0.510260331
LOC105676106,0.114917526
LOC105676107,-0.602918192
LOC105676108,-0.25734498
LOC105676109,0.629622243
LOC105676111,0.668073224
LOC105676112,0.376099276
LOC105676114,-0.156059138
LOC105676115,-0.24738794
LOC105676116,0.491019698
LOC105676117,-0.124720552
LOC105676118,-0.262268334
LOC105676119,-0.19035142
LOC105676120,-0.286744836
LOC105676121,-0.451682075
LOC105676122,-0.535984596
LOC105676123,0.559442884
LOC105676124,0.187618807
LOC105676125,-0.624927937
LOC105676126,-0.472960475
LOC105676127,-0.245829833
LOC105676128,-0.517069174
LOC105676129,0.085498813
LOC105676130,0.086349899
LOC105676131,0.574557274
LOC105676132,0.256568259
LOC105676133,-0.12581337
LOC105676134,-0.331140665
LOC105676135,-0.06857725
LOC105676136,-0.018200749
LOC105676137,-0.293339233
LOC105676138,0.508598713
LOC105676139,-0.154583075
LOC105676140,-0.007671942
LOC105676141,0.154941279
LOC105676142,0.483315519
LOC105676143,0.362919709
LOC105676144,0.180477652
LOC105676145,0.187059311
LOC105676146,0.284497799
LOC105676147,0.303869043
LOC105676148,0.123378524
LOC105676149,0.320709669
LOC105676150,0.434986662
LOC105676151,0.340106548
LOC105676152,0.54599949
LOC105676153,0.387999504
LOC105676154,0.205906498
LOC105676155,0.336866011
LOC105676156,0.620535285
LOC105676157,0.194376483
LOC105676158,0.556945366
LOC105676159,-0.42373086
LOC105676160,0.121137866
LOC105676161,-0.306496379
LOC105676162,0.111749937
LOC105676163,0.120036073
LOC105676164,-0.056359417
LOC105676165,0.296510148
LOC105676166,0.233449889
LOC105676167,-0.102816593
LOC105676168,0.383424153
LOC105676169,-0.085806906
LOC105676170,-1.07999227
LOC105676171,0.021759053
LOC105676172,0.182359994
LOC105676173,0.240573115
LOC105676174,0.000773469
LOC105676175,0.656375176
LOC105676176,0.075843255
LOC105676177,0.035077799
LOC105676178,0.30640831
LOC105676179,0.378722562
LOC105676180,-0.352006802
LOC105676181,-0.212491611
LOC105676182,0.090664868
LOC105676183,0.0002429
LOC105676184,0.534087654
LOC105676185,-1.071319477
LOC105676186,0.585057799
LOC105676187,0.251430107
LOC105676188,0.298256572
LOC105676189,0.022084284
LOC105676190,-0.154918015
LOC105676191,0.265689883
LOC105676192,-0.029842474
LOC105676193,0.068494662
LOC105676194,0.312295234
LOC105676195,0.034978774
LOC105676196,0.197634071
LOC105676197,-0.222754123
LOC105676198,0.454355127
LOC105676199,0.666890589
LOC105676200,-0.25348459
LOC105676201,0.011410402
LOC105676202,0.157355195
LOC105676203,0.046005499
LOC105676204,0.344149575
LOC105676205,0.424102101
LOC105676206,0.401452979
LOC105676207,-0.043004535
LOC105676208,0.518569251
LOC105676209,-0.258183435
LOC105676211,0.468529447
LOC105676212,0.461484126
LOC105676213,0.41237726
LOC105676214,0.288642366
LOC105676215,0.336909079
LOC105676216,0.151832394
LOC105676217,0.47199439
LOC105676218,0.271361218
LOC105676219,0.325570665
LOC105676220,0.346860288
LOC105676221,0.238996727
LOC105676222,0.443333633
LOC105676223,-0.240609163
LOC105676224,0.281923006
LOC105676225,0.426113202
LOC105676226,0.381307503
LOC105676227,-0.045500476
LOC105676228,0.538126992
LOC105676229,0.487689407
LOC105676230,0.532371429
LOC105676231,0.333851392
LOC105676232,0.282339184
LOC105676234,0.38938132
LOC105676235,0.412335839
LOC105676236,0.238645603
LOC105676237,0.127662789
LOC105676238,-0.523732748
LOC105676239,0.370665094
LOC105676241,0.428813343
LOC105676242,-0.330241596
LOC105676243,0.135778575
LOC105676244,0.168399961
LOC105676245,0.187389273
LOC105676246,0.179869055
LOC105676247,0.363237564
LOC105676248,-0.00315978
LOC105676249,-0.252281285
LOC105676250,-0.003198149
LOC105676251,-0.084216033
LOC105676252,0.163462934
LOC105676253,0.452676727
LOC105676255,-0.074736733
LOC105676256,0.246704151
LOC105676257,-0.173447591
LOC105676258,-0.121599667
LOC105676259,0.245571237
LOC105676260,0.243436718
LOC105676261,-0.183334014
LOC105676262,0.656896703
LOC105676263,-0.148265198
LOC105676264,0.184831086
LOC105676265,-0.010745317
LOC105676266,0.16390018
LOC105676267,0.352133028
LOC105676268,-0.018867793
LOC105676269,0.195282734
LOC105676270,-0.030345394
LOC105676271,-0.144406924
LOC105676272,0.744367321
LOC105676273,0.516361211
LOC105676274,0.364172183
LOC105676275,0.154918778
LOC105676276,0.668388288
LOC105676277,0.042634797
LOC105676278,0.341032183
LOC105676279,0.477369679
LOC105676280,0.242835059
LOC105676281,0.456760025
LOC105676282,0.814596474
LOC105676283,0.152721965
LOC105676284,0.316275803
LOC105676285,0.238798263
LOC105676286,0.608938668
LOC105676287,0.408417933
LOC105676288,0.501556612
LOC105676289,0.490256896
LOC105676290,0.509118845
LOC105676291,0.348220047
LOC105676292,0.537110143
LOC105676293,0.331980248
LOC105676294,0.104478991
LOC105676295,0.030576565
LOC105676296,0.155426837
LOC105676297,-0.481075031
LOC105676298,0.038170331
LOC105676299,-0.140944896
LOC105676300,-0.170110628
LOC105676301,-0.318883178
LOC105676303,0.128401673
LOC105676304,-0.381333185
LOC105676305,0.251161766
LOC105676306,0.400590798
LOC105676307,0.173697672
LOC105676308,0.032908018
LOC105676309,0.173632292
LOC105676310,0.031479911
LOC105676311,0.308405811
LOC105676312,-0.256372985
LOC105676313,0.228059513
LOC105676315,0.079373916
LOC105676316,0.522967783
LOC105676317,-0.5393495
LOC105676318,-0.311344372
LOC105676319,0.016503085
LOC105676320,0.093609849
LOC105676321,-0.630771959
LOC105676322,-0.187427718
LOC105676323,-0.278531947
LOC105676324,-0.073862464
LOC105676325,0.157712228
LOC105676326,0.116895556
LOC105676330,0.276283938
LOC105676331,0.110335616
LOC105676334,-0.236317602
LOC105676335,-0.559815745
LOC105676336,-0.063184003
LOC105676337,-0.403166486
LOC105676338,-0.319809088
LOC105676339,-0.072861375
LOC105676340,0.198686798
LOC105676341,0.198579389
LOC105676342,-0.127085654
LOC105676343,-0.311720607
LOC105676344,0.454036133
LOC105676345,0.06557941
LOC105676346,-1.422431406
LOC105676347,0.206548489
LOC105676348,0.723743856
LOC105676349,0.563399157
LOC105676350,-0.059807366
LOC105676351,-0.328293331
LOC105676352,0.24583767
LOC105676353,0.027958051
LOC105676354,0.139499765
LOC105676355,-0.332896686
LOC105676357,0.539431262
LOC105676358,0.199426897
LOC105676360,0.58953697
LOC105676361,0.423150874
LOC105676362,-0.399262783
LOC105676363,0.206269809
LOC105676364,0.642069491
LOC105676365,0.543884327
LOC105676366,0.567101057
LOC105676367,-0.316336739
LOC105676368,-0.126454711
LOC105676369,-0.261630599
LOC105676370,-0.146371026
LOC105676371,0.000828262
LOC105676372,-0.031042766
LOC105676373,0.211358094
LOC105676374,-0.640010894
LOC105676375,-0.337217618
LOC105676376,1.197718677
LOC105676377,0.151354046
LOC105676378,0.2064698
LOC105676380,0.350264268
LOC105676381,0.361872341
LOC105676382,0.229764949
LOC105676383,0.560914179
LOC105676384,-0.632357071
LOC105676385,0.013002072
LOC105676386,0.215332908
